customerid,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,cluster_id,country,first_purchase_date,last_purchase_date,PCA1,PCA2,business_segment,action_category,segment_description
16625,275,1,333.08,1,1,2,112,Lost,1,United Kingdom,2011-03-10 12:50:00,2011-03-10 12:50:00,-1.6425173830652335,0.6019118515717972,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14902,26,1,332.66,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-14 10:34:00,2011-11-14 10:34:00,-0.7551350535277906,-0.8721708555032216,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
13904,37,2,332.64,3,1,2,312,Need Attention,0,United Kingdom,2011-02-18 11:18:00,2011-11-02 13:41:00,-0.5188214814569221,-0.5004471305108611,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
16850,334,1,332.41,1,1,2,112,Lost,1,United Kingdom,2011-01-10 11:09:00,2011-01-10 11:09:00,-1.7174736060281657,0.7239928918859309,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16803,65,1,332.3,3,1,2,312,Need Attention,1,United Kingdom,2011-10-05 14:28:00,2011-10-05 14:28:00,-1.097083559877714,-0.3059407927619125,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16177,50,1,331.95,3,1,2,312,Need Attention,1,United Kingdom,2011-10-20 12:57:00,2011-10-20 12:57:00,-0.9990915297997848,-0.4697705722579747,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16030,310,1,331.24,1,1,2,112,Lost,1,United Kingdom,2011-02-03 11:28:00,2011-02-03 11:28:00,-1.6907436134303229,0.675587295952382,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15210,225,1,331.18,1,1,2,112,Lost,1,United Kingdom,2011-04-28 16:11:00,2011-04-28 16:11:00,-1.568873364914721,0.4731324684545755,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12891,186,3,331.0,1,2,2,122,Lost,1,United Kingdom,2011-02-20 11:28:00,2011-06-07 12:31:00,-0.8695680529375887,0.6179933694616094,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16478,25,3,331.0,4,2,2,422,Potential Loyalists,0,United Kingdom,2011-10-05 12:02:00,2011-11-14 15:51:00,-0.1158813793033087,-0.6327697980456543,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
17862,324,1,330.9,1,1,2,112,Lost,1,United Kingdom,2011-01-20 12:23:00,2011-01-20 12:23:00,-1.708049331363422,0.7031280305867722,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12519,64,1,330.84,3,1,2,312,Need Attention,1,Germany,2011-10-07 09:26:00,2011-10-07 09:26:00,-1.093332987497506,-0.3172182701241636,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13706,303,1,330.79,1,1,2,112,Lost,1,United Kingdom,2011-02-10 09:21:00,2011-02-10 09:21:00,-1.682690000171691,0.6606619836262133,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14517,33,2,330.45,4,1,2,412,Recent Customers,0,United Kingdom,2011-07-21 11:42:00,2011-11-06 14:20:00,-0.4794561092085732,-0.5733555558255491,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
15130,170,1,330.11,2,1,2,212,Hibernating,1,United Kingdom,2011-06-23 10:15:00,2011-06-23 10:15:00,-1.4638748197815372,0.2951708038397299,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15714,12,2,330.03,5,1,2,512,Recent Customers,0,United Kingdom,2011-09-23 11:25:00,2011-11-28 11:26:00,-0.112800175169835,-1.1832903969757187,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
16593,51,3,330.03,3,2,2,322,Need Attention,0,United Kingdom,2011-01-16 12:11:00,2011-10-20 12:41:00,-0.3820495796492954,-0.1944245718560617,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
12953,10,1,329.85,5,1,2,512,Recent Customers,0,United Kingdom,2011-11-30 09:24:00,2011-11-30 09:24:00,-0.4161332862331861,-1.444488483344575,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
17866,143,1,329.65,2,1,2,212,Hibernating,1,United Kingdom,2011-07-20 11:07:00,2011-07-20 11:07:00,-1.3988875512415233,0.1857224297312509,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17615,130,3,329.6,2,2,2,222,Hibernating,1,United Kingdom,2011-05-01 15:33:00,2011-08-01 14:06:00,-0.7356143283352985,0.3908293783412133,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13239,262,1,329.56,1,1,2,112,Lost,1,United Kingdom,2011-03-23 10:25:00,2011-03-23 10:25:00,-1.6291095866157843,0.5674686912547915,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17914,4,1,329.36,5,1,2,512,Recent Customers,0,United Kingdom,2011-12-06 11:58:00,2011-12-06 11:58:00,-0.1156469101701589,-1.944859700220012,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
17154,75,1,329.34,2,1,2,212,Hibernating,1,United Kingdom,2011-09-25 13:42:00,2011-09-25 13:42:00,-1.1552050349202485,-0.2197549117357037,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15153,31,1,329.25,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-08 17:09:00,2011-11-08 17:09:00,-0.8249069410211246,-0.7682070715555042,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
15880,369,1,329.03,1,1,2,112,Lost,1,United Kingdom,2010-12-05 13:00:00,2010-12-05 13:00:00,-1.7602650553193313,0.7832776445528421,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14012,278,1,328.8,1,1,2,112,Lost,1,United Kingdom,2011-03-07 12:26:00,2011-03-07 12:26:00,-1.6527609288235254,0.6040692016674432,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17222,65,1,328.65,3,1,2,312,Need Attention,1,United Kingdom,2011-10-05 13:58:00,2011-10-05 13:58:00,-1.1023047236970382,-0.3099512283360247,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16343,16,2,328.58,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-23 17:43:00,2011-11-23 17:45:00,-0.2173579726076782,-1.0148270444725287,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
16855,24,2,328.4,4,1,2,412,Recent Customers,0,United Kingdom,2011-10-27 16:31:00,2011-11-16 12:03:00,-0.3649393006679132,-0.7705407209770213,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
15213,319,2,328.35,1,1,2,112,Lost,1,United Kingdom,2011-01-14 11:05:00,2011-01-25 12:21:00,-1.3388942423086974,0.8455887844154429,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14747,249,1,328.2,1,1,2,112,Lost,1,United Kingdom,2011-04-04 14:09:00,2011-04-04 14:09:00,-1.6116997274348297,0.5338309954203717,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14206,239,1,328.16,1,1,2,112,Lost,1,United Kingdom,2011-04-14 16:38:00,2011-04-14 16:38:00,-1.5961634236269544,0.5079082120611454,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16318,35,1,328.15,3,1,2,312,Need Attention,0,United Kingdom,2011-11-04 13:05:00,2011-11-04 13:05:00,-0.8714817835459874,-0.6947552981780789,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
15314,199,1,327.97,1,1,2,112,Lost,1,United Kingdom,2011-05-24 14:39:00,2011-05-24 14:39:00,-1.5267907274191157,0.3921177445397202,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14024,122,2,327.7,2,1,2,212,Hibernating,1,United Kingdom,2011-08-07 13:31:00,2011-08-10 11:30:00,-0.9745886658794712,0.2387399545004758,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15579,69,2,327.6,3,1,2,312,Need Attention,1,United Kingdom,2011-01-30 12:09:00,2011-10-02 12:45:00,-0.7594048240987421,-0.118713623334459,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16366,19,1,327.3,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-21 08:19:00,2011-11-21 08:19:00,-0.6481744989297116,-1.0683161015795912,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
14870,262,1,327.25,1,1,2,112,Lost,1,United Kingdom,2011-03-23 10:51:00,2011-03-23 10:51:00,-1.6324346843815052,0.5649146456763532,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16322,1,2,326.75,5,1,2,512,Recent Customers,0,United Kingdom,2011-11-03 14:33:00,2011-12-08 15:41:00,0.5975029324517225,-2.373519679104279,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
14987,16,2,326.4,4,1,2,412,Recent Customers,0,United Kingdom,2010-12-09 12:13:00,2011-11-24 09:59:00,-0.2205046830461576,-1.0172440687070872,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
17715,201,1,326.4,1,1,2,112,Lost,1,United Kingdom,2011-05-23 12:32:00,2011-05-23 12:32:00,-1.5328600449369223,0.3966833007866367,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16071,45,1,326.24,3,1,2,312,Need Attention,1,United Kingdom,2011-10-26 11:14:00,2011-10-26 11:14:00,-0.9678775289935052,-0.5414829443724444,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15363,373,1,326.0,1,1,2,112,Lost,1,United Kingdom,2010-12-02 12:28:00,2010-12-02 12:28:00,-1.7687459212413172,0.7867350274016885,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12844,29,2,325.96,4,1,2,412,Recent Customers,0,United Kingdom,2011-08-01 13:11:00,2011-11-10 13:31:00,-0.4381111076118706,-0.6576683938115319,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
16830,39,1,325.91,3,1,2,312,Need Attention,0,United Kingdom,2011-11-01 11:35:00,2011-11-01 11:35:00,-0.9149671420639056,-0.6304505170290053,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
14850,312,1,325.75,1,1,2,112,Lost,1,United Kingdom,2011-02-01 11:21:00,2011-02-01 11:21:00,-1.701092823912668,0.6735825395078894,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15944,277,1,325.1,1,1,2,112,Lost,1,United Kingdom,2011-03-08 10:33:00,2011-03-08 10:33:00,-1.6567388789887194,0.5976838761293733,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12790,192,1,324.92,1,1,2,112,Lost,1,Netherlands,2011-05-31 14:14:00,2011-05-31 14:14:00,-1.517597790215836,0.3661399774242124,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13801,67,1,324.8,3,1,2,312,Need Attention,1,United Kingdom,2011-10-04 10:15:00,2011-10-04 10:15:00,-1.1192787756417657,-0.2953049590095982,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15597,35,1,324.57,3,1,2,312,Need Attention,0,United Kingdom,2011-11-04 13:26:00,2011-11-04 13:26:00,-0.8766671874388747,-0.6987382661441877,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
16685,61,2,324.24,3,1,2,312,Need Attention,1,United Kingdom,2011-10-09 13:44:00,2011-10-09 13:58:00,-0.7179185113523322,-0.1993918576361401,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
18261,43,2,324.24,3,1,2,312,Need Attention,0,United Kingdom,2011-09-05 09:34:00,2011-10-27 15:36:00,-0.5869143013477056,-0.41679684354635,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
15675,81,3,323.69,2,2,2,222,Hibernating,1,United Kingdom,2011-03-04 14:21:00,2011-09-19 13:48:00,-0.5652096012753813,0.0872746844308161,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15921,173,1,323.03,2,1,2,212,Hibernating,1,United Kingdom,2011-06-20 11:03:00,2011-06-20 11:03:00,-1.4807670861712308,0.2983239444328202,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16739,177,1,323.0,2,1,2,212,Hibernating,1,United Kingdom,2011-06-16 09:17:00,2011-06-16 09:17:00,-1.4894931339502693,0.3126984774407596,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13955,154,2,322.96,2,1,2,212,Hibernating,1,United Kingdom,2011-02-07 12:24:00,2011-07-08 17:19:00,-1.069809488000221,0.3800415485724276,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16627,79,1,322.8,2,1,2,212,Hibernating,1,United Kingdom,2011-09-21 14:38:00,2011-09-21 14:38:00,-1.18428036844035,-0.1945210212609284,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16342,75,4,322.41,2,3,2,232,At Risk,2,United Kingdom,2011-06-13 10:10:00,2011-09-25 14:36:00,-0.3361421717566906,0.1230226958738294,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
14424,18,1,322.08,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-22 11:48:00,2011-11-22 11:48:00,-0.636180258954385,-1.1066701751336956,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
15224,358,2,322.08,1,1,2,112,Lost,1,United Kingdom,2010-12-12 12:34:00,2010-12-16 15:02:00,-1.391938309740064,0.911491907518884,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14484,50,1,321.92,3,1,2,312,Need Attention,1,United Kingdom,2011-10-20 14:11:00,2011-10-20 14:11:00,-1.0135948644381665,-0.480910749274015,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17976,372,1,321.79,1,1,2,112,Lost,1,United Kingdom,2010-12-02 13:49:00,2010-12-02 13:49:00,-1.7738673774404237,0.7803183042976428,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14823,180,3,321.43,1,2,2,122,Lost,1,United Kingdom,2011-05-29 12:48:00,2011-06-12 13:12:00,-0.8709790258786407,0.5866671359248027,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15236,299,1,321.05,1,1,2,112,Lost,1,United Kingdom,2011-02-14 10:52:00,2011-02-14 10:52:00,-1.6917580167155415,0.6414137368345773,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16096,264,1,320.62,1,1,2,112,Lost,1,United Kingdom,2011-03-20 13:38:00,2011-03-20 13:38:00,-1.6450036665014267,0.562285701432149,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14622,185,1,320.58,1,1,2,112,Lost,1,United Kingdom,2011-06-08 12:42:00,2011-06-08 12:42:00,-1.509841783876806,0.3378377778283865,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13986,17,1,320.46,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-22 15:00:00,2011-11-22 15:00:00,-0.6179101979619452,-1.1427761280650148,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
15107,311,6,319.5,1,3,2,132,At Risk,1,United Kingdom,2010-12-02 13:45:00,2011-02-01 14:46:00,-0.575451544493768,1.1437266217392874,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16967,189,1,319.02,1,1,2,112,Lost,1,United Kingdom,2011-06-03 14:24:00,2011-06-03 14:24:00,-1.5202754561215874,0.3495552125546504,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17157,8,2,319.0,5,1,2,512,Recent Customers,0,United Kingdom,2011-06-16 15:08:00,2011-12-02 09:10:00,0.0116017681426417,-1.4287464915886874,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
17229,96,2,318.76,2,1,2,212,Hibernating,1,United Kingdom,2011-07-20 12:38:00,2011-09-04 13:56:00,-0.8969490389032528,0.0781542095828433,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17248,120,1,318.65,2,1,2,212,Hibernating,1,United Kingdom,2011-08-11 13:34:00,2011-08-11 13:34:00,-1.3484536754326653,0.0630807569296854,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14703,15,1,318.17,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-25 09:23:00,2011-11-25 09:23:00,-0.576307166859742,-1.220046806592172,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
17839,42,1,318.15,3,1,2,312,Need Attention,1,United Kingdom,2011-10-28 17:27:00,2011-10-28 17:27:00,-0.953984457432632,-0.5933533860322657,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12648,155,1,318.05,2,1,2,212,Hibernating,1,Germany,2011-07-08 11:55:00,2011-07-08 11:55:00,-1.4463970258433811,0.2234576981990108,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
18066,75,1,318.0,2,1,2,212,Hibernating,1,United Kingdom,2011-09-25 15:30:00,2011-09-25 15:30:00,-1.1717679165173616,-0.2324770502981872,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17172,79,1,317.76,2,1,2,212,Hibernating,1,United Kingdom,2011-09-22 09:36:00,2011-09-22 09:36:00,-1.191718718246848,-0.2002345027200353,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15101,9,2,317.53,5,1,2,512,Recent Customers,0,United Kingdom,2010-12-15 12:54:00,2011-12-01 10:18:00,-0.0308289088295385,-1.3636315974960718,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
17267,127,2,317.2,2,1,2,212,Hibernating,1,United Kingdom,2011-08-04 17:19:00,2011-08-04 17:22:00,-1.005203356537321,0.2521756804940608,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15257,283,1,317.15,1,1,2,112,Lost,1,United Kingdom,2011-03-01 12:58:00,2011-03-01 12:58:00,-1.6765984168719064,0.6022314205302244,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15385,40,1,316.88,3,1,2,312,Need Attention,1,United Kingdom,2011-10-30 15:11:00,2011-10-30 15:11:00,-0.9376812186848494,-0.624998692384495,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15243,74,1,316.68,2,1,2,212,Hibernating,1,United Kingdom,2011-09-26 14:12:00,2011-09-26 14:12:00,-1.1686743599450724,-0.2423838538503645,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16761,97,1,316.62,2,1,2,212,Hibernating,1,United Kingdom,2011-09-04 11:15:00,2011-09-04 11:15:00,-1.270940505106904,-0.0728878780570012,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15204,357,1,316.58,1,1,2,112,Lost,1,United Kingdom,2010-12-17 13:49:00,2010-12-17 13:49:00,-1.7659036588942203,0.7483717251407838,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17458,15,1,316.5,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-24 13:01:00,2011-11-24 13:01:00,-0.5787946143575997,-1.2219574434308826,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
13494,312,1,316.26,1,1,2,112,Lost,1,United Kingdom,2011-02-01 11:58:00,2011-02-01 11:58:00,-1.715067954708582,0.6628480818972381,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14479,254,2,316.25,1,1,2,112,Lost,1,United Kingdom,2010-12-09 12:59:00,2011-03-31 09:07:00,-1.26990682297557,0.6880164195689806,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15872,15,2,316.25,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-25 11:54:00,2011-11-25 11:55:00,-0.2122785701902786,-1.0671459174803837,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
16473,165,3,316.11,2,2,2,222,Hibernating,1,United Kingdom,2011-01-07 10:55:00,2011-06-28 09:10:00,-0.8458213558529787,0.5257664306946327,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
18117,26,1,315.65,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-14 12:47:00,2011-11-14 12:47:00,-0.7799454553103323,-0.8912280085365077,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
12614,278,1,315.6,1,1,2,112,Lost,1,Germany,2011-03-07 10:22:00,2011-03-07 10:22:00,-1.6721288854845535,0.5891924529043097,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15766,64,1,315.06,3,1,2,312,Need Attention,1,United Kingdom,2011-10-06 17:03:00,2011-10-06 17:03:00,-1.1164342522282007,-0.3349626154634274,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16091,155,2,315.06,2,1,2,212,Hibernating,1,United Kingdom,2011-05-25 09:18:00,2011-07-08 08:45:00,-1.0839720193532472,0.3751268513752825,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17237,11,2,314.69,5,1,2,512,Recent Customers,0,United Kingdom,2011-11-17 12:55:00,2011-11-28 15:02:00,-0.1047218893993495,-1.2513132120310004,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
16193,237,1,314.45,1,1,2,112,Lost,1,United Kingdom,2011-04-17 11:45:00,2011-04-17 11:45:00,-1.6131391311212948,0.4871086564487211,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12650,3,1,314.44,5,1,2,512,Recent Customers,0,France,2011-12-06 16:34:00,2011-12-06 16:34:00,-0.0523193715202616,-2.1031499181137376,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
16227,225,1,314.22,1,1,2,112,Lost,1,United Kingdom,2011-04-28 13:33:00,2011-04-28 13:33:00,-1.5937220478636414,0.4540459112200853,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15970,304,1,314.1,1,1,2,112,Lost,1,United Kingdom,2011-02-09 12:08:00,2011-02-09 12:08:00,-1.708416717083389,0.6439464951999964,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13484,241,1,313.8,1,1,2,112,Lost,1,United Kingdom,2011-04-12 16:30:00,2011-04-12 16:30:00,-1.6204839403561937,0.4969232643513848,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16582,113,1,313.62,2,1,2,212,Hibernating,1,United Kingdom,2011-08-18 17:02:00,2011-08-18 17:02:00,-1.3332102353276172,0.0195265120949512,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14729,374,1,313.49,1,1,2,112,Lost,1,United Kingdom,2010-12-01 12:43:00,2010-12-01 12:43:00,-1.7882617519341957,0.7742209391522283,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13845,65,1,312.98,3,1,2,312,Need Attention,1,United Kingdom,2011-10-06 08:25:00,2011-10-06 08:25:00,-1.1253971406313934,-0.3276887775818464,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
